Hour	Heat source [kW]
7279	0.166587966
7280	0.088049822
7281	0.088335373
7282	0.077560703
7283	0.093613887
7284	0.072875556
7285	0.097501385
7286	0.133277052
7287	0.175348195
7288	0.208641297
7289	0.204739327
7290	0.217608592
7291	0.143641487
7292	0.195911189
7293	0.13894298
7294	0.162061458
7295	0.170448746
7296	0.107113257
7297	0.161297763
7298	0.166948662
7299	0.133257014
7300	0.123460341
7301	0.128305241
7302	0.193326203
7303	0.150317697
7304	0.105620377
7305	0.096723774
7306	0.068883968
7307	0.069364896
7308	0.089249915
7309	0.08748874
7310	0.122252456
7311	0.157729213
7312	0.204008473
7313	0.265418581
7314	0.190938264
7315	0.214094036
7316	0.197004965
7317	0.181599697
7318	0.172543898
7319	0.150495818
7320	0.156789623
7321	0.169319902
7322	0.160549097
7323	0.137875922
7324	0.128229539
7325	0.183816194
7326	0.150916073
7327	0.186920515
7328	0.088303645
7329	0.090474499
7330	0.096282924
7331	0.079668657
7332	0.091504263
7333	0.109177794
7334	0.135598196
7335	0.193576129
7336	0.203196907
7337	0.265418581
7338	0.172421439
7339	0.20098208
7340	0.227578933
7341	0.179373737
7342	0.171157891
7343	0.163509807
7344	0.155499914
7345	0.152048813
7346	0.187808895
7347	0.147118749
7348	0.17022832
7349	0.158260238
7350	0.158615924
7351	0.163632265
7352	0.092458325
7353	0.086657136
7354	0.112724078
7355	0.094677049
7356	0.078319945
7357	0.096305746
7358	0.121013399
7359	0.1932672
7360	0.273149603
7361	0.262342649
7362	0.230694943
7363	0.193743675
7364	0.242961936
7365	0.188658311
7366	0.141829102
7367	0.20167564
7368	0.126372625
7369	0.139033154
7370	0.190794654
7371	0.166677027
7372	0.173540264
7373	0.19638655
7374	0.174920704
7375	0.192725043
7376	0.090035875
7377	0.073831288
7378	0.088598659
7379	0.088882539
7380	0.110259325
7381	0.080381699
7382	0.13839637
7383	0.199117372
7384	0.279585906
7385	0.180405728
7386	0.173766255
7387	0.162691562
7388	0.190406126
7389	0.195743643
7390	0.149137643
7391	0.140716401
7392	0.146237605
7393	0.128087042
7394	0.145953724
7395	0.122044276
7396	0.191549443
7397	0.132606871
7398	0.181556837
7399	0.153952485
7400	0.130899133
7401	0.099521949
7402	0.079418174
7403	0.08097117
7404	0.084723407
7405	0.082015963
7406	0.156468448
7407	0.170047973
7408	0.270173864
7409	0.191484874
7410	0.229848867
7411	0.21527075
7412	0.161974624
7413	0.163365083
7414	0.20048668
7415	0.186058853
7416	0.145619747
7417	0.131919434
7418	0.187808895
7419	0.168602963
7420	0.161556595
7421	0.167938905
7422	0.218594939
7423	0.185989831
7424	0.106355128
7425	0.117720381
7426	0.106073474
7427	0.117085824
7428	0.109759472
7429	0.108642874
7430	0.147905266
7431	0.152307089
7432	0.241103908
7433	0.204514448
7434	0.254584352
7435	0.151260626
7436	0.153716474
7437	0.15580606
7438	0.160567465
7439	0.106347335
7440	0.124629262
7441	0.099743487
7442	0.153542806
7443	0.104583934
7444	0.146429642
7445	0.149797248
7446	0.158585866
7447	0.108599456
7448	0.092382623
7449	0.081543941
7450	0.064741534
7451	0.07666119
7452	0.071687152
7453	0.085792135
7454	0.089199818
7455	0.138108593
7456	0.160837987
7457	0.137530256
7458	0.174696939
7459	0.131921104
7460	0.09742791
7461	0.133838135
7462	0.081374726
7463	0.076690135
7464	0.091916168
7465	0.087585594
7466	0.084422827
7467	0.079419844
7468	0.127138546
7469	0.122433917
7470	0.120033732
7471	0.080555368
7472	0.062735999
7473	0.045933036
7474	0.06658175
7475	0.043862375
7476	0.050186796
7477	0.060878528
7478	0.069293647
7479	0.100679181
7480	0.14641016
7481	0.11532465
7482	0.166608005
7483	0.143368182
7484	0.109606399
7485	0.099737364
7486	0.117974204
7487	0.099724005
7488	0.103633211
7489	0.105830783
7490	0.09752699
7491	0.129142411
7492	0.091652326
7493	0.096572928
7494	0.138847797
7495	0.087332884
7496	0.080093365
7497	0.066500482
7498	0.077689841
7499	0.063884325
7500	0.069617605
7501	0.061403429
7502	0.066884556
7503	0.129389554
7504	0.160059263
7505	0.155718112
7506	0.123443086
7507	0.115868476
7508	0.120276422
7509	0.123474813
7510	0.084638799
7511	0.119717567
7512	0.113258442
7513	0.11166871
7514	0.077028566
7515	0.116966149
7516	0.100128118
7517	0.106224877
7518	0.148319398
7519	0.124742258
7520	0.080527536
7521	0.065409489
7522	0.061540917
7523	0.047629641
7524	0.060655876
7525	0.067001448
7526	0.093643945
7527	0.098135942
7528	0.127948998
7529	0.170945815
7530	0.119835572
7531	0.140654615
7532	0.157904552
7533	0.142407997
7534	0.087907325
7535	0.121280581
7536	0.113258442
7537	0.095489727
7538	0.082991177
7539	0.10320906
7540	0.119864517
7541	0.128113761
7542	0.100985883
7543	0.118244726
7544	0.066497142
7545	0.076744685
7546	0.059870473
7547	0.07266682
7548	0.066300096
7549	0.065446227
7550	0.089199818
7551	0.152393923
7552	0.148005459
7553	0.126403796
7554	0.179753358
7555	0.135889869
7556	0.138108593
7557	0.086941017
7558	0.102154804
7559	0.084802448
7560	0.071057048
7561	0.072259367
7562	0.104548866
7563	0.116966149
7564	0.125293321
7565	0.144051166
7566	0.146743024
7567	0.137538605
7568	0.080527536
7569	0.061483584
7570	0.06687899
7571	0.075452748
7572	0.079548982
7573	0.091213146
7574	0.104457023
7575	0.153646339
7576	0.190600947
7577	0.186565385
7578	0.176763146
7579	0.194501804
7580	0.137430062
7581	0.166400939
7582	0.114826467
7583	0.131426817
7584	0.090499547
7585	0.073960426
7586	0.094990988
7587	0.072740295
7588	0.108055073
7589	0.075599142
7590	0.075193916
7591	0.078646686
7592	0.048497983
7593	0.045793322
7594	0.037267434
7595	0.051150877
7596	0.042737428
7597	0.062472157
7598	0.058748865
7599	0.111865756
7600	0.164026915
7601	0.154762937
7602	0.160542974
7603	0.120014807
7604	0.104440324
7605	0.108128548
7606	0.069489024
7607	0.064614623
7608	0.08362796
7609	0.071777326
7610	0.093625576
7611	0.088190093
7612	0.09535391
7613	0.137598721
7614	0.129444661
7615	0.096616345
7616	0.060957569
7617	0.052617038
7618	0.051227692
7619	0.061713472
7620	0.048524701
7621	0.074601663
7622	0.067289782
7623	0.124111597
7624	0.187595149
7625	0.150217503
7626	0.110399595
7627	0.113729351
7628	0.092600822
7629	0.123558308
7630	0.077558476
7631	0.074606116
7632	0.077168836
7633	0.091660119
7634	0.085732019
7635	0.10988527
7636	0.088200112
7637	0.124687152
7638	0.114970077
7639	0.096458262
7640	0.060401497
7641	0.061161852
7642	0.045452665
7643	0.049395269
7644	0.043408166
7645	0.058017454
7646	0.084456225
7647	0.076235926
7648	0.151886277
7649	0.149100905
7650	0.104481514
7651	0.090865252
7652	0.09011269
7653	0.084980013
7654	0.094281842
7655	0.063678372
7656	0.068276686
7657	0.088317004
7658	0.077660896
7659	0.099097797
7660	0.072566626
7661	0.085049035
7662	0.073087631
7663	0.078100633
7664	0.049188203
7665	0.0593144
7666	0.044811428
7667	0.049757078
7668	0.045447655
7669	0.065706729
7670	0.085678582
7671	0.119880659
7672	0.140999725
7673	0.10701529
7674	0.152454039
7675	0.127650645
7676	0.085364643
7677	0.097248675
7678	0.099154573
7679	0.068883968
7680	0.099184631
7681	0.077734928
7682	0.091938433
7683	0.075821794
7684	0.110714647
7685	0.086353217
7686	0.086246344
7687	0.120833052
7688	0.062735999
7689	0.068465383
7690	0.065305956
7691	0.043862375
7692	0.044307679
7693	0.048373298
7694	0.089953494
7695	0.118294823
7696	0.125276622
7697	0.118834196
7698	0.139749536
7699	0.138300074
7700	0.131660601
7701	0.093951204
7702	0.121240504
7703	0.099764639
7704	0.105179527
7705	0.076881615
7706	0.091130765
7707	0.107618676
7708	0.13509389
7709	0.140824943
7710	0.11636332
7711	0.129549864
7712	0.090915349
7713	0.069152263
7714	0.055066207
7715	0.067884819
7716	0.070027841
7717	0.082853133
7718	0.103987228
7719	0.126271318
7720	0.163548771
7721	0.125709123
7722	0.120512433
7723	0.136685849
7724	0.102254998
7725	0.094938664
7726	0.101961654
7727	0.09563946
7728	0.110610558
7729	0.079312971
7730	0.124486765
7731	0.099742374
7732	0.093242059
7733	0.144051166
7734	0.11636332
7735	0.118754042
7736	0.077928078
7737	0.077623045
7738	0.068870609
7739	0.062075281
7740	0.075946478
7741	0.068632372
7742	0.084624327
7743	0.133351084
7744	0.127227607
7745	0.155405287
7746	0.149794465
7747	0.168785538
7748	0.104062929
7749	0.132897988
7750	0.101350475
7751	0.128300788
7752	0.099937194
7753	0.088129977
7754	0.101256405
7755	0.116966149
7756	0.134299023
7757	0.140824943
7758	0.11636332
7759	0.118086643
7760	0.081434842
7761	0.060321899
7762	0.064560073
7763	0.069707779
7764	0.054249632
7765	0.077950343
7766	0.073411589
7767	0.104566678
7768	0.12362065
7769	0.176106324
7770	0.137999494
7771	0.126365945
7772	0.118767957
7773	0.121901223
7774	0.080283733
7775	0.102583409
7776	0.070072928
7777	0.093668437
7778	0.068585615
7779	0.073768945
7780	0.085815513
7781	0.079361955
7782	0.105559148
7783	0.088593092
7784	0.065251963
7785	0.042522012
7786	0.046938308
7787	0.043576825
7788	0.039208956
7789	0.036420244
7790	0.063709544
7791	0.081845077
7792	0.091997436
7793	0.109067582
7794	0.096708745
7795	0.100581214
7796	0.067868677
7797	0.080455174
7798	0.068300621
7799	0.076322203
7800	0.062667534
7801	0.080288186
7802	0.09430522
7803	0.102136436
7804	0.099987291
7805	0.126303603
7806	0.083089143
7807	0.075714921
7808	0.061177994
7809	0.06628785
7810	0.064023483
7811	0.046182406
7812	0.068374652
7813	0.080889345
7814	0.102157031
7815	0.135726777
7816	0.12867039
7817	0.13908826
7818	0.13405856
7819	0.164971515
7820	0.152474078
7821	0.097797512
7822	0.116012643
7823	0.121190964
7824	0.121407493
7825	0.111063654
7826	0.114792512
7827	0.088147789
7828	0.105493466
7829	0.099262559
7830	0.146743024
7831	0.099341601
7832	0.084294246
7833	0.050582002
7834	0.055066207
7835	0.054890868
7836	0.068791011
7837	0.054905897
7838	0.104595067
7839	0.101017054
7840	0.166253989
7841	0.177613676
7842	0.154008148
7843	0.159085719
7844	0.135355506
7845	0.127245419
7846	0.149020751
7847	0.09490304
7848	0.100503842
7849	0.11373603
7850	0.121122499
7851	0.130729917
7852	0.162920893
7853	0.125587221
7854	0.110987395
7855	0.115678109
7856	0.071689379
7857	0.060173835
7858	0.059198621
7859	0.081030729
7860	0.05996009
7861	0.090766172
7862	0.113225045
7863	0.147879661
7864	0.154644931
7865	0.224913793
7866	0.197219267
7867	0.151592377
7868	0.169629388
7869	0.177542427
7870	0.161314462
7871	0.174356282
7872	0.166594646
7873	0.150531999
7874	0.159869452
7875	0.124097125
7876	0.146642831
7877	0.153420904
7878	0.183730473
7879	0.121705846
7880	0.126223448
7881	0.075866324
7882	0.071087106
7883	0.061251469
7884	0.069148367
7885	0.081290118
7886	0.080715677
7887	0.131147946
7888	0.226556962
7889	0.146482522
7890	0.195364022
7891	0.162880816
7892	0.119746511
7893	0.109223994
7894	0.12214113
7895	0.087617878
7896	0.118448452
7897	0.09974794
7898	0.134913542
7899	0.100473784
7900	0.119209921
7901	0.10948227
7902	0.12308239
7903	0.101373297
7904	0.080650551
7905	0.065406149
7906	0.063076656
7907	0.071131637
7908	0.074198663
7909	0.082514702
7910	0.125348427
7911	0.150763
7912	0.158251888
7913	0.189159277
7914	0.202778879
7915	0.170022368
7916	0.142860536
7917	0.130586864
7918	0.115442655
7919	0.113424318
7920	0.109251269
7921	0.114587673
7922	0.117523335
7923	0.106675746
7924	0.134771602
7925	0.128781715
7926	0.146092881
7927	0.12490201
7928	0.107534068
7929	0.083535003
7930	0.088797932
7931	0.066954135
7932	0.062066374
7933	0.100487144
7934	0.08437607
7935	0.177455593
7936	0.163425199
7937	0.162453325
7938	0.147709889
7939	0.127300525
7940	0.135622687
7941	0.123474813
7942	0.083552259
7943	0.101156768
7944	0.085488215
7945	0.089657924
7946	0.103183455
7947	0.091656779
7948	0.093242059
7949	0.119369117
7950	0.129444661
7951	0.085400268
7952	0.065461256
7953	0.058507288
7954	0.044387833
7955	0.060714879
7956	0.056893063
7957	0.056258506
7958	0.071583063
7959	0.089492605
7960	0.113521171
7961	0.162600275
7962	0.132945301
7963	0.129538731
7964	0.122536337
7965	0.092654258
7966	0.097057195
7967	0.121280581
7968	0.103140595
7969	0.099687267
7970	0.102503811
7971	0.097988992
7972	0.122369348
7973	0.105253002
7974	0.125421902
7975	0.096458262
7976	0.073346464
7977	0.05956377
7978	0.051571689
7979	0.040678457
7980	0.056790087
7981	0.050382172
7982	0.063342168
7983	0.101779636
7984	0.1583788
7985	0.125981871
7986	0.121144764
7987	0.112077275
7988	0.103688874
7989	0.103048751
7990	0.094666473
7991	0.088990526
7992	0.082769638
7993	0.071777326
7994	0.06598226
7995	0.085898451
7996	0.073291358
7997	0.094329712
7998	0.08412336
7999	0.084141173
8000	0.042263737
8001	0.035183414
8002	0.034421945
8003	0.043238951
8004	0.045226117
8005	0.05066995
8006	0.078965635
8007	0.087714175
8008	0.103421692
8009	0.152220255
8010	0.135114485
8011	0.112867689
8012	0.083552259
8013	0.084953851
8014	0.07622702
8015	0.093961224
8016	0.074627267
8017	0.066788816
8018	0.080143462
8019	0.108342294
8020	0.0784001
8021	0.119476546
8022	0.109783963
8023	0.095529248
8024	0.082390017
8025	0.07369547
8026	0.060115946
8027	0.067486829
8028	0.063288732
8029	0.082358846
8030	0.108262139
8031	0.129872709
8032	0.184863214
8033	0.146096778
8034	0.155694734
8035	0.143827401
8036	0.134604056
8037	0.136039046
8038	0.091719122
8039	0.115466033
8040	0.111775582
8041	0.114587673
8042	0.08199815
8043	0.112750797
8044	0.117214962
8045	0.135004273
8046	0.145159971
8047	0.102061847
8048	0.080527536
8049	0.072348428
8050	0.071215688
8051	0.07147285
8052	0.053939589
8053	0.080883779
8054	0.111308014
8055	0.122070438
8056	0.14310267
8057	0.187134817
8058	0.192898712
8059	0.150178539
8060	0.1398809
8061	0.102936312
8062	0.10869965
8063	0.124050368
8064	0.085876742
8065	0.081744327
8066	0.095038301
8067	0.100899606
8068	0.097481346
8069	0.117722051
8070	0.10256671
8071	0.144799275
8072	0.077925295
8073	0.070858888
8074	0.081964753
8075	0.061734067
8076	0.077479435
8077	0.061438497
8078	0.078680641
8079	0.157916241
8080	0.167483026
8081	0.142327842
8082	0.199979034
8083	0.116967819
8084	0.140600622
8085	0.097167407
8086	0.106538815
8087	0.075044739
8088	0.061052753
8089	0.057480864
8090	0.076548751
8091	0.10988527
8092	0.087007813
8093	0.080973953
8094	0.116415086
8095	0.102508821
8096	0.086246344
8097	0.043902453
8098	0.046093902
8099	0.044686187
8100	0.061044403
8101	0.051850003
8102	0.060374222
8103	0.113543436
8104	0.159460887
8105	0.114941689
8106	0.146389008
8107	0.108102943
8108	0.105761205
8109	0.077885218
8110	0.077210027
8111	0.068126396
8112	0.06272097
8113	0.071777326
8114	0.097661694
8115	0.098609634
8116	0.075750545
8117	0.099202444
8118	0.109177794
8119	0.117206056
8120	0.061568748
8121	0.064756006
8122	0.046667786
8123	0.072753654
8124	0.04972702
8125	0.067001448
8126	0.083605695
8127	0.130185534
8128	0.168986481
8129	0.131298236
8130	0.159534362
8131	0.105152809
8132	0.09535391
8133	0.11482925
8134	0.087253286
8135	0.106875576
8136	0.095617752
8137	0.092450532
8138	0.086101064
8139	0.110653418
8140	0.086411663
8141	0.110604435
8142	0.078351116
8143	0.072326163
8144	0.054560231
8145	0.054769523
8146	0.048721748
8147	0.038358427
8148	0.051818276
8149	0.044500829
8150	0.051828852
8151	0.104824398
8152	0.137245261
8153	0.117326288
8154	0.127171944
8155	0.099705636
8156	0.086682185
8157	0.057804822
8158	0.077943664
8159	0.070389093
8160	0.060433225
8161	0.064237228
8162	0.063383359
8163	0.062189946
8164	0.059844311
8165	0.094842924
8166	0.072745304
8167	0.083473774
8168	0.067550285
8169	0.058005208
8170	0.047296777
8171	0.041850718
8172	0.0364837
8173	0.040210888
8174	0.064258937
8175	0.12559557
8176	0.142140815
8177	0.097808644
8178	0.074668458
8179	0.105910938
8180	0.084835846
8181	0.102991975
8182	0.093913354
8183	0.074568821
8184	0.095484161
8185	0.095617752
8186	0.083249453
8187	0.107574146
8188	0.085219363
8189	0.080439589
8190	0.119897915
8191	0.083546136
8192	0.065810262
8193	0.049059622
8194	0.048017612
8195	0.053018925
8196	0.04849353
8197	0.052215709
8198	0.086286421
8199	0.092247919
8200	0.119595665
8201	0.100785497
8202	0.145373717
8203	0.100869548
8204	0.102931859
8205	0.107273566
8206	0.066123088
8207	0.062640816
8208	0.082769638
8209	0.073597504
8210	0.080143462
8211	0.096063055
8212	0.116543667
8213	0.101986702
8214	0.134105316
8215	0.092257939
8216	0.087802679
8217	0.075004662
8218	0.066911274
8219	0.060628045
8220	0.0671317
8221	0.070560535
8222	0.095444084
8223	0.117626868
8224	0.174610105
8225	0.136368571
8226	0.119650771
8227	0.087119138
8228	0.083552259
8229	0.100109749
8230	0.083581204
8231	0.108789824
8232	0.086361009
8233	0.085153124
8234	0.105857501
8235	0.092211182
8236	0.075750545
8237	0.100985327
8238	0.086093828
8239	0.086137245
8240	0.06391661
8241	0.038925075
8242	0.037121597
8243	0.045174907
8244	0.042396771
8245	0.056386531
8246	0.066092473
8247	0.094842924
8248	0.164871322
8249	0.145241795
8250	0.124517936
8251	0.133537555
8252	0.079330784
8253	0.069801293
8254	0.084017601
8255	0.089706907
8256	0.068832758
8257	0.068978038
8258	0.099766865
8259	0.11147055
8260	0.135888756
8261	0.106831046
8262	0.11636332
8263	0.106143609
8264	0.066628507
8265	0.05723539
8266	0.074704082
8267	0.054585279
8268	0.083621281
8269	0.073530708
8270	0.074205343
8271	0.165358929
8272	0.214654005
8273	0.171853678
8274	0.166649195
8275	0.123954628
8276	0.17690787
8277	0.149393136
8278	0.139596463
8279	0.11537252
8280	0.124870839
8281	0.090988824
8282	0.111244558
8283	0.102526633
8284	0.120402221
8285	0.152013745
8286	0.150434032
8287	0.152788017
8288	0.107013063
8289	0.088951561
8290	0.057778104
8291	0.065646613
8292	0.068131405
8293	0.100487144
8294	0.096295726
8295	0.142820459
8296	0.208641297
8297	0.204739327
8298	0.178804862
8299	0.200997109
8300	0.131208618
8301	0.120646024
8302	0.155320123
8303	0.145517327
8304	0.10118627
8305	0.101204082
8306	0.147574628
8307	0.162869683
8308	0.190754576
8309	0.16643211
8310	0.133622162
8311	0.154553644
8312	0.119513284
8313	0.108569399
8314	0.107600864
8315	0.083250566
8316	0.107279689
8317	0.08462544
8318	0.135477964
8319	0.175232973
8320	0.22673731
8321	0.25377056
8322	0.236148795
8323	0.195426921
8324	0.208575615
8325	0.124644848
8326	0.128918646
8327	0.159521003
8328	0.113834553
8329	0.139155613
8330	0.160990503
8331	0.132675893
8332	0.18995971
8333	0.201328303
8334	0.187349119
8335	0.177332021
8336	0.091768105
8337	0.075572424
8338	0.102154804
8339	0.093953431
8340	0.117032388
8341	0.106600045
8342	0.134965865
8343	0.156341537
8344	0.202265667
8345	0.213862478
8346	0.263688578
8347	0.213224581
8348	0.136035706
8349	0.119506048
8350	0.163722439
8351	0.151719289
8352	0.120927678
8353	0.09682675
8354	0.153542806
8355	0.166120398
8356	0.17246597
8357	0.177128295
8358	0.133151811
8359	0.14003119
8360	0.100427028
8361	0.076196962
8362	0.100333514
8363	0.102310661
8364	0.107547427
8365	0.087859455
8366	0.099837001
8367	0.199913352
8368	0.208877864
8369	0.220319376
8370	0.160286924
8371	0.192265824
8372	0.167143482
8373	0.143894753
8374	0.140851662
8375	0.085533859
8376	0.080938329
8377	0.08868104
8378	0.094482229
8379	0.118528607
8380	0.125831581
8381	0.150538122
8382	0.107300284
8383	0.125508736
8384	0.072379599
8385	0.06104663
8386	0.059483615
8387	0.066954135
