Hour	Mass flow rate [kg/h]	Temperature [C]
5186	0.021401277	80
5187	0.044231977	80
5188	0.044661138	80
5189	0.04655646	80
5190	0.04834658	80
5191	0.062172134	80
5192	0.045738216	80
5193	0.040571584	80
5194	0.039669845	80
5195	0.033097168	80
5196	0.038580522	80
5197	0.04463943	80
5198	0.039546273	80
5199	0.075458871	80
5200	0.092603049	80
5201	0.073191164	80
5202	0.052150583	80
5203	0.054471727	80
5204	0.026246177	80
5205	0.026724878	80
5206	0.013214376	80
5207	0.006710721	80
5208	0.005488363	80
5209	0.005369801	80
5210	0.014956625	80
5211	0.028655268	80
5212	0.039278535	80
5213	0.044042167	80
5214	0.036764241	80
5215	0.052185651	80
5216	0.031971664	80
5217	0.025302134	80
5218	0.023311628	80
5219	0.035802386	80
5220	0.02817935	80
5221	0.035156696	80
5222	0.0551664	80
5223	0.072244895	80
5224	0.116170726	80
5225	0.098597388	80
5226	0.098857333	80
5227	0.074766425	80
5228	0.064474352	80
5229	0.04226485	80
5230	0.030558939	80
5231	0.015858364	80
5232	0.008832034	80
5233	0.01205603	80
5234	0.026010166	80
5235	0.034738111	80
5236	0.060343051	80
5237	0.066972504	80
5238	0.070817698	80
5239	0.076540958	80
5240	0.0514509	80
5241	0.043582948	80
5242	0.043411506	80
5243	0.035979394	80
5244	0.045199399	80
5245	0.03752237	80
5246	0.054558561	80
5247	0.073132162	80
5248	0.068069063	80
5249	0.070546063	80
5250	0.07142665	80
5251	0.064774375	80
5252	0.034087968	80
5253	0.027753528	80
5254	0.01912355	80
5255	0.008048857	80
5256	0.006586036	80
5257	0.004393474	80
5258	0.013452613	80
5259	0.036468114	80
5260	0.036315041	80
5261	0.042692341	80
5262	0.044916631	80
5263	0.037953201	80
5264	0.035524071	80
5265	0.027157379	80
5266	0.024451604	80
5267	0.032735359	80
5268	0.030208263	80
5269	0.031641026	80
5270	0.049448705	80
5271	0.052033691	80
5272	0.106431943	80
5273	0.102370777	80
5274	0.089759787	80
5275	0.073511783	80
5276	0.038910603	80
5277	0.038721349	80
5278	0.01661538	80
5279	0.007320786	80
5280	0.005488363	80
5281	0.004393474	80
5282	0.021668459	80
5283	0.032723113	80
5284	0.05398412	80
5285	0.055136898	80
5286	0.051877835	80
5287	0.049256112	80
5288	0.038121303	80
5289	0.035775667	80
5290	0.026866818	80
5291	0.029136195	80
5292	0.038921735	80
5293	0.028454881	80
5294	0.047213839	80
5295	0.067584796	80
5296	0.101021508	80
5297	0.088127194	80
5298	0.090768399	80
5299	0.053463115	80
5300	0.065117259	80
5301	0.055914509	80
5302	0.036276634	80
5303	0.014272528	80
5304	0.011474353	80
5305	0.01339695	80
5306	0.028374727	80
5307	0.047060766	80
5308	0.053128581	80
5309	0.052812972	80
5310	0.044320481	80
5311	0.040856578	80
5312	0.029109477	80
5313	0.029083872	80
5314	0.025582675	80
5315	0.029283145	80
5316	0.024157704	80
5317	0.023926147	80
5318	0.041740505	80
5319	0.055700207	80
5320	0.084783523	80
5321	0.083674717	80
5322	0.062009598	80
5323	0.052826331	80
5324	0.076467483	80
5325	0.067701131	80
5326	0.05950922	80
5327	0.051148651	80
5328	0.06732986	80
5329	0.053648472	80
5330	0.073132162	80
5331	0.07231169	80
5332	0.077454943	80
5333	0.067530246	80
5334	0.102524406	80
5335	0.063611577	80
5336	0.065472945	80
5337	0.039581341	80
5338	0.050777936	80
5339	0.037938172	80
5340	0.038333935	80
5341	0.041560157	80
5342	0.053733636	80
5343	0.087374075	80
5344	0.114843722	80
5345	0.132482186	80
5346	0.126163332	80
5347	0.095406233	80
5348	0.100894596	80
5349	0.083412545	80
5350	0.072439715	80
5351	0.055355654	80
5352	0.0582774	80
5353	0.05060872	80
5354	0.066483783	80
5355	0.084462904	80
5356	0.0889716	80
5357	0.093226473	80
5358	0.077538438	80
5359	0.086707233	80
5360	0.050235779	80
5361	0.042164657	80
5362	0.044587107	80
5363	0.048406696	80
5364	0.041090362	80
5365	0.036292219	80
5366	0.051444221	80
5367	0.067592588	80
5368	0.100113089	80
5369	0.084861451	80
5370	0.097549255	80
5371	0.07873519	80
5372	0.063722903	80
5373	0.044663921	80
5374	0.053477587	80
5375	0.04606273	80
5376	0.042526466	80
5377	0.050189579	80
5378	0.05655352	80
5379	0.072477009	80
5380	0.063151801	80
5381	0.057849352	80
5382	0.073591937	80
5383	0.066117521	80
5384	0.051098554	80
5385	0.035472861	80
5386	0.044587107	80
5387	0.043974815	80
5388	0.033473449	80
5389	0.051248844	80
5390	0.063996764	80
5391	0.076041662	80
5392	0.119384703	80
5393	0.099152347	80
5394	0.090768399	80
5395	0.05571301	80
5396	0.053843849	80
5397	0.042977335	80
5398	0.031264745	80
5399	0.043223365	80
5400	0.025627205	80
5401	0.027257015	80
5402	0.043766635	80
5403	0.042547061	80
5404	0.067503528	80
5405	0.048707275	80
5406	0.065036548	80
5407	0.06257068	80
5408	0.056128255	80
5409	0.046235842	80
5410	0.029296504	80
5411	0.038529868	80
5412	0.031064358	80
5413	0.043322445	80
5414	0.062319084	80
5415	0.066439253	80
5416	0.12915577	80
5417	0.105259125	80
5418	0.084067697	80
5419	0.056638127	80
5420	0.048528597	80
5421	0.033539688	80
5422	0.027823664	80
5423	0.026566238	80
5424	0.020688791	80
5425	0.021419089	80
5426	0.04172158	80
5427	0.056239024	80
5428	0.068298394	80
5429	0.069929874	80
5430	0.078838723	80
5431	0.075084817	80
5432	0.039370935	80
5433	0.032387466	80
5434	0.031034857	80
5435	0.027056629	80
5436	0.034316186	80
5437	0.036049529	80
5438	0.058400415	80
5439	0.075128234	80
5440	0.099514156	80
5441	0.092227881	80
5442	0.091549906	80
5443	0.070797659	80
5444	0.05056252	80
5445	0.033539688	80
5446	0.025985118	80
5447	0.027773567	80
5448	0.022665938	80
5449	0.034135281	80
5450	0.033574756	80
5451	0.041389829	80
5452	0.044661138	80
5453	0.061765795	80
5454	0.03360704	80
5455	0.03687835	80
5456	0.027052176	80
5457	0.01819064	80
5458	0.022156066	80
5459	0.023632246	80
5460	0.017219879	80
5461	0.02847492	80
5462	0.028560084	80
5463	0.050942698	80
5464	0.06614424	80
5465	0.073288018	80
5466	0.051076289	80
5467	0.060477755	80
5468	0.044944462	80
5469	0.059287682	80
5470	0.043166589	80
5471	0.037101558	80
5472	0.037589165	80
5473	0.029020973	80
5474	0.037487302	80
5475	0.044280404	80
5476	0.05625294	80
5477	0.066972504	80
5478	0.06430291	80
5479	0.043789457	80
5480	0.029246408	80
5481	0.026907452	80
5482	0.022176105	80
5483	0.020969333	80
5484	0.0234352	80
5485	0.027598229	80
5486	0.03993981	80
5487	0.065947193	80
5488	0.066833903	80
5489	0.073191164	80
5490	0.052421105	80
5491	0.050141709	80
5492	0.03529474	80
5493	0.048318192	80
5494	0.045888505	80
5495	0.052504043	80
5496	0.044380041	80
5497	0.050856977	80
5498	0.050341539	80
5499	0.058830133	80
5500	0.057781443	80
5501	0.057849352	80
5502	0.058348092	80
5503	0.065030425	80
5504	0.045212201	80
5505	0.036966297	80
5506	0.042235905	80
5507	0.033048741	80
5508	0.030164846	80
5509	0.043613562	80
5510	0.06065699	80
5511	0.088423877	80
5512	0.085504914	80
5513	0.066862291	80
5514	0.07671407	80
5515	0.059681775	80
5516	0.035895899	80
5517	0.030953033	80
5518	0.026366409	80
5519	0.031037084	80
5520	0.021183078	80
5521	0.027377804	80
5522	0.029844227	80
5523	0.049027894	80
5524	0.063539215	80
5525	0.08250023	80
5526	0.059399008	80
5527	0.070823821	80
5528	0.038980181	80
5529	0.043183288	80
5530	0.041807301	80
5531	0.03174122	80
5532	0.03291849	80
5533	0.036049529	80
5534	0.051566123	80
5535	0.062404805	80
5536	0.097678393	80
5537	0.082091664	80
5538	0.100820008	80
5539	0.070861671	80
5540	0.079218345	80
5541	0.084980013	80
5542	0.083430914	80
5543	0.061598806	80
5544	0.061052753	80
5545	0.056934811	80
5546	0.067725066	80
5547	0.085231052	80
5548	0.085792135	80
5549	0.068712526	80
5550	0.069193454	80
5551	0.085979162	80
5552	0.04404495	80
5553	0.043582948	80
5554	0.030147034	80
5555	0.043178835	80
5556	0.030463199	80
5557	0.037888075	80
5558	0.058957601	80
5559	0.086602587	80
5560	0.118392789	80
5561	0.108118529	80
5562	0.091549906	80
5563	0.070797659	80
5564	0.053277757	80
5565	0.052974394	80
5566	0.053477587	80
5567	0.043913585	80
5568	0.031059905	80
5569	0.033580322	80
5570	0.046985621	80
5571	0.07444358	80
5572	0.069506279	80
5573	0.072339522	80
5574	0.079514471	80
5575	0.066663574	80
5576	0.058112638	80
5577	0.04518103	80
5578	0.041602461	80
5579	0.040700722	80
5580	0.040338913	80
5581	0.035962695	80
5582	0.046133422	80
5583	0.096111482	80
5584	0.138894554	80
5585	0.106076813	80
5586	0.094181649	80
5587	0.081577339	80
5588	0.07770988	80
5589	0.097848721	80
5590	0.079931943	80
5591	0.090053687	80
5592	0.08511082	80
5593	0.056446647	80
5594	0.059643925	80
5595	0.06401235	80
5596	0.101696142	80
5597	0.070219878	80
5598	0.068349604	80
5599	0.063611577	80
5600	0.060972042	80
5601	0.036056209	80
5602	0.042671189	80
5603	0.049715887	80
5604	0.037998288	80
5605	0.054925936	80
5606	0.046133422	80
5607	0.091353973	80
5608	0.099301524	80
5609	0.124179506	80
5610	0.085519943	80
5611	0.081907976	80
5612	0.057613341	80
5613	0.073855779	80
5614	0.06732318	80
5615	0.045883496	80
5616	0.038469752	80
5617	0.040878843	80
5618	0.064253927	80
5619	0.057566028	80
5620	0.063539215	80
5621	0.057821521	80
5622	0.056759472	80
5623	0.051508233	80
5624	0.040147433	80
5625	0.026464375	80
5626	0.023596622	80
5627	0.023289363	80
5628	0.032782116	80
5629	0.03597828	80
5630	0.039546273	80
5631	0.063600444	80
5632	0.088635396	80
5633	0.063532536	80
5634	0.051748697	80
5635	0.066855612	80
5636	0.042421819	80
5637	0.035123298	80
5638	0.027823664	80
5639	0.023614434	80
5640	0.025728512	80
5641	0.019473113	80
5642	0.027375577	80
5643	0.032850025	80
5644	0.029083872	80
5645	0.036651802	80
5646	0.033453411	80
5647	0.031705595	80
5648	0.028608511	80
5649	0.01898662	80
5650	0.023011048	80
5651	0.014018148	80
5652	0.013608469	80
5653	0.020985475	80
5654	0.02931042	80
5655	0.046981168	80
5656	0.063831445	80
5657	0.040167471	80
5658	0.040564348	80
5659	0.023957318	80
5660	0.015463157	80
5661	0.0072128	80
5662	0.007688162	80
5663	0.006100655	80
5664	0.004939527	80
5665	0.004393474	80
5666	0.004515376	80
5667	0.01423746	80
5668	0.024699861	80
5669	0.023966224	80
5670	0.026762729	80
5671	0.039535697	80
5672	0.02149479	80
5673	0.021927291	80
5674	0.022703789	80
5675	0.032763191	80
5676	0.032782116	80
5677	0.033932112	80
5678	0.039546273	80
5679	0.069170632	80
5680	0.074954565	80
5681	0.07132256	80
5682	0.08042456	80
5683	0.060146004	80
5684	0.072847167	80
5685	0.062986482	80
5686	0.046204114	80
5687	0.048922134	80
5688	0.029577045	80
5689	0.041488909	80
5690	0.040411275	80
5691	0.053650142	80
5692	0.042872689	80
5693	0.042789194	80
5694	0.069360443	80
5695	0.044876554	80
5696	0.031971664	80
5697	0.023560998	80
5698	0.027187437	80
5699	0.034416936	80
5700	0.036510975	80
5701	0.043166589	80
5702	0.050040959	80
5703	0.075846285	80
5704	0.090374306	80
5705	0.093958997	80
5706	0.083204366	80
5707	0.058095382	80
5708	0.034689127	80
5709	0.029041012	80
5710	0.025275416	80
5711	0.031466245	80
5712	0.027718461	80
5713	0.027742396	80
5714	0.044758548	80
5715	0.046035456	80
5716	0.075452192	80
5717	0.063267024	80
5718	0.078783617	80
5719	0.053930683	80
5720	0.049546672	80
5721	0.042382855	80
5722	0.037327549	80
5723	0.034351253	80
5724	0.040338913	80
5725	0.043728784	80
5726	0.049154805	80
5727	0.089774259	80
5728	0.114843722	80
5729	0.120492951	80
5730	0.076690135	80
5731	0.082243067	80
5732	0.066514955	80
5733	0.047291211	80
5734	0.034646824	80
5735	0.023169131	80
5736	0.015750378	80
5737	0.025434611	80
5738	0.036687426	80
5739	0.043704293	80
5740	0.056915329	80
5741	0.077896907	80
5742	0.059129043	80
5743	0.050541925	80
5744	0.04092894	80
5745	0.04492665	80
5746	0.033915413	80
5747	0.030534448	80
5748	0.040711855	80
5749	0.035637623	80
5750	0.06553974	80
5751	0.079447676	80
5752	0.088989412	80
5753	0.110401822	80
5754	0.113794476	80
5755	0.067289782	80
5756	0.046378339	80
5757	0.021326132	80
5758	0.0105715	80
5759	0.009570125	80
5760	0.010115065	80
5761	0.019171977	80
5762	0.025754673	80
5763	0.024464964	80
5764	0.024560704	80
5765	0.023427407	80
5766	0.044764671	80
5767	0.062012938	80
5768	0.039516215	80
5769	0.021819862	80
5770	0.016191228	80
5771	0.015770417	80
5772	0.01902781	80
5773	0.026495547	80
5774	0.034337338	80
5775	0.059661737	80
5776	0.073358153	80
5777	0.080510281	80
5778	0.068059044	80
5779	0.092571877	80
5780	0.064815009	80
5781	0.070058456	80
5782	0.060188308	80
5783	0.062741009	80
5784	0.045497752	80
5785	0.039418248	80
5786	0.062647495	80
5787	0.051789888	80
5788	0.052421105	80
5789	0.085965803	80
5790	0.080951131	80
5791	0.061759115	80
5792	0.038456393	80
5793	0.040711855	80
5794	0.043411506	80
5795	0.032560578	80
5796	0.048922134	80
5797	0.047814442	80
5798	0.056478931	80
5799	0.073933708	80
5800	0.10335935	80
5801	0.113831214	80
5802	0.082489097	80
5803	0.087478164	80
5804	0.059384535	80
5805	0.054347042	80
5806	0.036400205	80
5807	0.043913585	80
5808	0.029942751	80
5809	0.033464543	80
5810	0.033018683	80
5811	0.047764902	80
5812	0.041084239	80
5813	0.049350182	80
5814	0.059888841	80
5815	0.038884998	80
5816	0.022189464	80
5817	0.01898662	80
5818	0.020595278	80
5819	0.021264903	80
5820	0.024157704	80
5821	0.031413922	80
5822	0.035463955	80
5823	0.052078221	80
5824	0.082677795	80
5825	0.06194169	80
5826	0.039403776	80
5827	0.037704944	80
5828	0.03276987	80
5829	0.02155268	80
5830	0.020524029	80
5831	0.011644681	80
5832	0.01043123	80
5833	0.038936208	80
5834	0.056747227	80
5835	0.049480433	80
5836	0.047651907	80
5837	0.050319273	80
5838	0.048872038	80
5839	0.069495147	80
5840	0.05768459	80
5841	0.036310031	80
5842	0.042627772	80
5843	0.041586876	80
5844	0.033594795	80
5845	0.04675462	80
5846	0.053091286	80
5847	0.078729624	80
5848	0.101317634	80
5849	0.087679107	80
5850	0.071974373	80
5851	0.067289782	80
5852	0.060742154	80
5853	0.044663921	80
5854	0.054780656	80
5855	0.061088377	80
5856	0.057647296	80
5857	0.042339438	80
5858	0.058162178	80
5859	0.087542177	80
5860	0.073887507	80
5861	0.100250576	80
5862	0.083405865	80
5863	0.094788931	80
5864	0.06321637	80
5865	0.057965688	80
5866	0.040972357	80
5867	0.041257351	80
5868	0.06420383	80
5869	0.059242038	80
5870	0.087508779	80
5871	0.114333293	80
5872	0.107028649	80
5873	0.10148017	80
5874	0.102963587	80
5875	0.075688203	80
5876	0.094562383	80
5877	0.052661569	80
5878	0.069774575	80
5879	0.042864896	80
5880	0.065847	80
5881	0.062894639	80
5882	0.080528649	80
5883	0.06401235	80
5884	0.104080741	80
5885	0.103207947	80
5886	0.102663007	80
5887	0.106311711	80
5888	0.067633779	80
5889	0.041577969	80
5890	0.055553257	80
5891	0.040967904	80
5892	0.057616681	80
5893	0.068645731	80
5894	0.074449146	80
5895	0.110424087	80
5896	0.148213638	80
5897	0.113249536	80
5898	0.125358446	80
5899	0.113678141	80
5900	0.07770988	80
5901	0.05951924	80
5902	0.059068927	80
5903	0.051713073	80
5904	0.067829713	80
5905	0.074450259	80
5906	0.075869107	80
5907	0.08166139	80
5908	0.069113299	80
5909	0.089155844	80
5910	0.067824146	80
5911	0.087465918	80
5912	0.048718965	80
5913	0.043617459	80
5914	0.04552113	80
5915	0.036327844	80
5916	0.056983237	80
5917	0.064237228	80
5918	0.070892286	80
5919	0.089657924	80
5920	0.09692917	80
5921	0.121656863	80
5922	0.134252267	80
5923	0.104071279	80
5924	0.057613341	80
5925	0.04226485	80
5926	0.018195093	80
5927	0.016011437	80
5928	0.014943822	80
5929	0.016072666	80
5930	0.011782725	80
5931	0.011045748	80
5932	0.011836162	80
5933	0.012134515	80
5934	0.013641867	80
5935	0.024398168	80
5936	0.021842127	80
5937	0.020942614	80
5938	0.034967442	80
5939	0.022999916	80
5940	0.028514997	80
5941	0.041212821	80
5942	0.034337338	80
5943	0.056594154	80
5944	0.090619222	80
5945	0.069764555	80
5946	0.08571198	80
5947	0.063904921	80
5948	0.029033775	80
5949	0.018386573	80
5950	0.007688162	80
5951	0.006100655	80
5952	0.010794709	80
5953	0.019473113	80
5954	0.040297722	80
5955	0.040705175	80
5956	0.05159952	80
5957	0.053661275	80
5958	0.053197046	80
5959	0.041827339	80
5960	0.041458294	80
5961	0.025012687	80
5962	0.037532389	80
5963	0.033097168	80
5964	0.037337569	80
5965	0.035974941	80
5966	0.046478532	80
5967	0.073922018	80
5968	0.098554527	80
5969	0.070322298	80
5970	0.08828138	80
5971	0.106866113	80
5972	0.089361241	80
5973	0.102130313	80
5974	0.065579818	80
5975	0.084698358	80
5976	0.064389188	80
5977	0.063502478	80
5978	0.06598226	80
5979	0.084484056	80
5980	0.096125398	80
5981	0.083739286	80
5982	0.091084564	80
5983	0.091062299	80
5984	0.042611073	80
5985	0.047979204	80
5986	0.033851957	80
5987	0.045970887	80
5988	0.0364837	80
5989	0.053937363	80
5990	0.057524281	80
5991	0.130778901	80
5992	0.145508421	80
5993	0.139830804	80
5994	0.146239832	80
5995	0.14592144	80
5996	0.123180913	80
5997	0.115619106	80
5998	0.118789109	80
5999	0.115035202	80
6000	0.111775582	80
6001	0.072499831	80
6002	0.075042513	80
6003	0.099274805	80
6004	0.114357785	80
6005	0.12021742	80
6006	0.086771802	80
6007	0.08007444	80
6008	0.069272495	80
6009	0.051349037	80
6010	0.049936312	80
6011	0.044445723	80
6012	0.056893063	80
6013	0.074523734	80
6014	0.062409258	80
6015	0.090067046	80
6016	0.162043089	80
6017	0.113249536	80
6018	0.149019637	80
6019	0.124773986	80
6020	0.093206435	80
6021	0.129556543	80
6022	0.101033753	80
6023	0.085104141	80
6024	0.108075112	80
6025	0.098352471	80
6026	0.111822339	80
6027	0.11758679	80
6028	0.11290053	80
6029	0.127111828	80
6030	0.094657567	80
6031	0.086271392	80
6032	0.080014324	80
6033	0.043608553	80
6034	0.041827339	80
6035	0.051571689	80
6036	0.047476568	80
6037	0.051484298	80
6038	0.065175705	80
6039	0.094842924	80
6040	0.110635606	80
6041	0.132906337	80
6042	0.137894291	80
6043	0.092200049	80
6044	0.119035696	80
6045	0.100822234	80
6046	0.074294403	80
6047	0.078666725	80
6048	0.081418143	80
6049	0.096345823	80
6050	0.105857501	80
6051	0.094137118	80
6052	0.108528765	80
6053	0.114296556	80
6054	0.082033775	80
6055	0.104108016	80
6056	0.058843492	80
6057	0.053425264	80
6058	0.061458535	80
6059	0.040967904	80
6060	0.063302091	80
6061	0.0638192	80
6062	0.088731136	80
6063	0.107540748	80
6064	0.154107784	80
6065	0.121950206	80
6066	0.102308434	80
6067	0.127650645	80
6068	0.119035696	80
6069	0.079513358	80
6070	0.093547092	80
6071	0.09757486	80
6072	0.090919245	80
6073	0.088984403	80
6074	0.092939809	80
6075	0.098609634	80
6076	0.075750545	80
6077	0.099202444	80
6078	0.09925254	80
6079	0.074263232	80
6080	0.058452738	80
6081	0.042740211	80
6082	0.061458535	80
6083	0.041257351	80
6084	0.058443275	80
6085	0.071584733	80
6086	0.060374222	80
6087	0.130778901	80
6088	0.130146013	80
6089	0.125847723	80
6090	0.161551586	80
6091	0.138126962	80
6092	0.094413206	80
6093	0.099737364	80
6094	0.098895741	80
6095	0.106266067	80
6096	0.120666063	80
6097	0.110390132	80
6098	0.101256405	80
6099	0.124520163	80
6100	0.128728279	80
6101	0.087430851	80
6102	0.097027137	80
6103	0.118655518	80
6104	0.06840972	80
6105	0.062361945	80
6106	0.043822298	80
6107	0.05446616	80
6108	0.044009326	80
6109	0.065619338	80
6110	0.089953494	80
6111	0.129048897	80
6112	0.112078389	80
6113	0.137231346	80
6114	0.153462651	80
6115	0.130678708	80
6116	0.092638673	80
6117	0.102265017	80
6118	0.095413469	80
6119	0.063678372	80
6120	0.068276686	80
6121	0.089657924	80
6122	0.101132277	80
6123	0.076850444	80
6124	0.119984749	80
6125	0.101890962	80
6126	0.091105716	80
6127	0.07522954	80
6128	0.060010743	80
6129	0.061963955	80
6130	0.047055757	80
6131	0.058320817	80
6132	0.066013988	80
6133	0.052952129	80
6134	0.073436081	80
6135	0.129048897	80
6136	0.171363844	80
6137	0.10701529	80
6138	0.095566542	80
6139	0.120198494	80
6140	0.07028222	80
6141	0.061233657	80
6142	0.068261657	80
6143	0.069884787	80
6144	0.077098701	80
6145	0.067880922	80
6146	0.097661694	80
6147	0.067093849	80
6148	0.087603962	80
6149	0.121460929	80
6150	0.089923436	80
6151	0.081912986	80
6152	0.065381658	80
6153	0.05996176	80
6154	0.04325231	80
6155	0.045314064	80
6156	0.04611561	80
6157	0.056258506	80
6158	0.070210415	80
6159	0.135100569	80
6160	0.132580709	80
6161	0.168832295	80
6162	0.117371375	80
6163	0.094738278	80
6164	0.121521602	80
6165	0.112962316	80
6166	0.115631352	80
6167	0.098570113	80
6168	0.107963786	80
6169	0.11239845	80
6170	0.125976305	80
6171	0.099166263	80
6172	0.105493466	80
6173	0.114696215	80
6174	0.136681953	80
6175	0.114008778	80
6176	0.065112249	80
6177	0.05377928	80
6178	0.06332213	80
6179	0.064975318	80
