# Location:	Subtropic/Chennai airport, Year: 2021-2040, Longitude: -80.183, STD longitude: -82.5, Latitude: 13.000	
# NB: The longitudes are defined negative for values to the east and positive to the west.
TIME ta Ghoris Gbn w10 EL
5620 27.25 0.00 0.00 3.20 421.65
5621 27.05 0.00 0.00 3.80 427.15
5622 26.86 0.00 0.00 4.00 425.96
5623 27.59 37.48 0.00 4.40 429.53
5624 28.38 118.71 0.00 5.20 430.37
5625 29.20 204.25 8.10 5.60 434.24
5626 30.03 290.19 12.91 6.50 422.14
5627 30.55 298.71 13.95 4.20 424.55
5628 31.27 426.39 39.03 4.40 434.86
5629 32.13 521.11 52.56 5.50 417.91
5630 32.78 541.34 107.27 6.20 417.15
5631 33.27 595.86 258.57 9.71 405.16
5632 33.71 526.02 397.45 9.01 398.95
5633 33.65 351.78 450.30 6.80 399.50
5634 32.89 158.30 374.46 5.60 404.21
5635 32.45 8.37 0.00 4.00 403.67
5636 31.80 0.00 0.00 6.00 410.51
5637 31.15 0.00 0.00 6.80 410.62
5638 30.49 0.00 0.00 8.41 412.15
5639 29.84 0.00 0.00 9.01 414.78
5640 29.19 0.00 0.00 10.51 415.71
5641 28.70 0.00 0.00 13.21 416.13
5642 28.18 0.00 0.00 9.01 415.81
5643 27.67 0.00 0.00 8.41 418.70
5644 27.40 0.00 0.00 9.71 418.72
5645 27.14 0.00 0.00 7.91 419.14
5646 26.95 0.00 0.00 7.31 416.11
5647 27.15 11.75 0.00 7.31 419.07
5648 27.22 21.17 0.00 6.80 421.25
5649 29.60 392.75 257.14 5.80 395.52
5650 29.64 154.77 2.91 4.60 419.39
5651 30.85 467.44 109.52 6.20 405.19
5652 32.22 646.39 180.08 5.20 398.59
5653 33.43 767.79 303.23 4.60 396.86
5654 34.70 778.26 388.67 5.80 399.30
5655 34.25 312.28 26.82 6.20 424.75
5656 34.40 436.57 199.22 6.50 410.58
5657 33.96 290.63 199.10 6.80 415.54
5658 32.86 79.14 17.37 7.31 426.16
5659 32.51 5.59 0.00 6.80 431.10
5660 31.93 0.00 0.00 5.80 437.86
5661 31.36 0.00 0.00 5.20 434.80
5662 30.78 0.00 0.00 3.60 432.87
5663 30.21 0.00 0.00 3.60 435.19
5664 29.63 0.00 0.00 3.40 434.72
5665 29.12 0.00 0.00 3.60 437.75
5666 28.63 0.00 0.00 3.40 438.84
5667 28.11 0.00 0.00 3.00 438.20
5668 27.82 0.00 0.00 2.80 438.42
5669 27.45 0.00 0.00 3.60 432.44
5670 27.33 0.00 0.00 3.20 436.09
5671 27.78 25.03 0.00 3.60 436.76
5672 28.54 104.38 0.00 4.20 434.68
5673 30.08 300.48 79.99 3.40 418.71
5674 31.96 524.67 224.02 3.20 412.77
5675 32.78 512.23 104.73 3.80 418.66
5676 32.96 351.91 24.37 2.30 427.69
5677 33.18 378.63 27.60 1.90 426.23
5678 34.28 675.38 299.67 1.20 410.32
5679 34.60 490.23 120.61 1.00 416.36
5680 34.54 375.62 110.84 0.60 416.26
5681 34.47 372.82 516.65 0.50 402.41
5682 33.56 143.74 354.55 0.30 413.03
5683 32.62 6.17 0.00 0.50 410.90
5684 32.16 0.00 0.00 1.10 412.46
5685 31.43 0.00 0.00 1.00 414.15
5686 30.70 0.00 0.00 1.00 412.60
5687 29.96 0.00 0.00 1.10 411.06
5688 29.23 0.00 0.00 1.90 407.68
5689 28.74 0.00 0.00 1.10 408.10
5690 28.22 0.00 0.00 1.40 405.77
5691 27.70 0.00 0.00 1.60 405.80
5692 27.42 0.00 0.00 2.60 406.23
5693 27.14 0.00 0.00 2.30 406.01
5694 26.95 0.00 0.00 2.80 403.35
5695 27.91 48.67 53.38 3.40 408.24
5696 28.48 107.53 0.00 3.00 415.38
5697 28.92 147.46 0.00 2.60 420.75
5698 29.83 285.01 14.57 3.20 413.15
5699 31.27 506.27 99.68 2.60 408.48
5700 32.79 673.77 242.98 2.50 404.30
5701 32.83 396.70 44.17 3.80 423.15
5702 33.98 675.43 300.41 2.20 406.71
5703 35.06 741.13 546.19 2.80 396.32
5704 35.77 682.74 783.88 2.00 394.42
5705 35.71 423.28 695.53 2.60 399.18
5706 34.70 163.28 435.25 1.70 405.77
5707 33.86 10.67 0.00 1.70 409.09
5708 33.02 0.00 0.00 2.00 414.10
5709 32.56 0.00 0.00 1.50 418.08
5710 31.90 0.00 0.00 1.40 421.04
5711 31.24 0.00 0.00 2.30 422.14
5712 30.59 0.00 0.00 1.90 422.97
5713 30.08 0.00 0.00 2.60 421.40
5714 29.57 0.00 0.00 2.20 420.77
5715 29.06 0.00 0.00 1.60 420.81
5716 28.81 0.00 0.00 1.60 424.45
5717 28.55 0.00 0.00 1.10 427.48
5718 28.38 0.00 0.00 0.90 437.41
